,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi,gen_tau_pt,gen_tau_eta,gen_tau_phi
0,5.15765380859375,-1.0954581499099731,-1.3401318788528442,0.26824742555618286,-0.7348546981811525,-1.1769137382507324,2.999159574508667,-1.1959505081176758,-1.4074167013168335,9.288947105407715,-1.0878905057907104,-1.3686349391937256
1,5.9215874671936035,0.6278101205825807,-0.36321353912353516,1.5831307172775269,0.8722912669181823,-0.2256760448217392,3.105695247650146,0.659858763217926,-0.2095955759286881,15.589841842651367,0.6728065609931945,-0.3356985449790954
2,0.5391774773597717,2.072469949722289,-0.4660366773605347,0.31657373905181885,1.7980815172195435,-2.291189432144165,1.3832389116287231,2.126152038574218,-1.3341411352157593,3.6221780776977535,2.1947083473205593,-1.3220196962356567
3,0.8559097051620482,0.9546662569046019,-0.2850093245506287,5.73185920715332,0.8200319409370421,-0.6146295070648193,0.7099205851554871,0.6890602111816406,-0.6176450252532959,8.293365478515625,0.8876019120216369,-0.5427371859550476
4,2.8131806850433354,1.409903407096863,-2.675640344619751,3.448810338973999,1.17057740688324,-2.745300769805908,0.9681374430656433,1.0141860246658323,-2.8741936683654785,11.322062492370604,1.1954320669174192,-2.7250876426696777
5,0.9367055296897888,0.19881995022296903,-1.513825535774231,5.792903423309326,0.3043279945850373,-1.7602967023849487,0.9023524522781372,0.28561487793922424,-1.4660013914108276,9.28023910522461,0.23795939981937403,-1.658095121383667
6,0.3256835341453552,-1.4699307680130007,-1.3327773809432983,0.975917637348175,-0.3079098761081695,-1.94527006149292,0.6770147681236267,-0.8778554797172547,-1.900403618812561,2.4774816036224365,-1.2894343137741089,-1.960211992263794
7,2.429617404937744,-0.056471344083547585,3.105978012084961,1.3320587873458862,0.10476387292146683,2.7970757484436035,0.3844126760959626,0.36469361186027527,2.652215003967285,8.636271476745605,0.0713601186871529,3.0737969875335693
8,3.0756397247314458,-0.7959924936294555,1.3070684671401978,0.762913703918457,-0.7865132689476014,1.726516604423523,0.5563978552818298,-1.0300450325012205,1.3591634035110474,4.928643226623535,-0.917580783367157,1.4879621267318726
9,2.279942750930786,-0.9346727728843686,1.36648690700531,2.251856565475464,-0.8619847297668457,1.6187946796417236,0.7112469673156738,-1.373513340950012,1.2554312944412231,6.461660861968994,-1.0732996463775635,1.4713324308395386
