,gen_pi1_from_antitau_pt,gen_pi1_from_antitau_eta,gen_pi1_from_antitau_phi,gen_pi2_from_antitau_pt,gen_pi2_from_antitau_eta,gen_pi2_from_antitau_phi,gen_pi3_from_antitau_pt,gen_pi3_from_antitau_eta,gen_pi3_from_antitau_phi,gen_antitau_pt,gen_antitau_eta,gen_antitau_phi
0,2.1002094745635986,-0.13876938819885262,-2.3468947410583496,0.8348726630210876,0.5070509314537048,-2.0108723640441895,0.6166298389434814,0.43114307522773737,-2.272052764892578,3.9166376590728755,0.04297019913792605,-2.1880905628204346
1,1.1761032342910767,1.1617968082427979,2.474757671356201,0.794583797454834,0.8455393910408022,2.5860342979431152,0.20255844295024872,1.6126362085342414,-2.4432337284088135,2.154761552810669,1.2825983762741087,2.3785672187805176
2,0.3549675941467285,-0.4686378240585326,0.16496852040290833,2.1309010982513428,-0.8982692360877994,0.5830771327018738,0.18239536881446838,-1.6033324003219604,-0.13421647250652313,4.199564456939696,-1.0115110874176025,0.28271859884262085
3,0.9317363500595094,-1.4389935731887817,2.2791154384613037,0.5729250311851501,-1.8191437721252437,2.0155439376831055,1.4745975732803345,-1.0276592969894407,1.7938753366470337,2.8238589763641353,-1.427977204322815,1.9356870651245117
4,4.971513748168945,-2.0958936214447017,0.5304479598999023,1.539002060890198,-1.8648140430450433,0.3762955069541931,1.9245524406433108,-1.9145213365554812,0.6359411478042603,10.055953979492188,-2.021338701248169,0.5786790251731873
5,0.561840832233429,-1.6310539245605473,2.6854248046875,0.6165580749511719,-1.353992223739624,1.7249200344085693,0.29021310806274414,-1.0537046194076538,0.5096461176872253,2.4738986492156982,-1.7218523025512693,1.8314663171768188
6,0.38890811800956726,0.9799066781997682,2.789778232574463,2.081002950668335,0.9622945785522463,2.6657583713531494,5.85520076751709,0.788188338279724,2.687840223312378,11.034536361694336,0.7958644032478333,2.735931634902954
7,4.066379547119141,-0.5593909621238711,-0.27782028913497925,0.485422283411026,-0.7250032424926757,0.09320420771837234,0.6497353315353394,-0.9568207859992979,-0.2737460434436798,5.5759663581848145,-0.6911332011222839,-0.30504390597343445
8,4.294430255889893,-1.721881151199341,-0.008818671107292174,0.5886755585670471,-2.016409635543821,-0.43498119711875916,0.46998843550682073,-1.562972664833069,0.048225995153188705,6.938784122467041,-1.6692129373550422,-0.0660296231508255
9,0.23138411343097687,2.1525716781616184,-0.9193551540374756,0.9198698401451112,0.761054515838623,-0.812725841999054,0.49601143598556524,0.5961939692497252,-2.2019612789154053,1.2275880575180054,1.4081500768661495,-1.354732632637024
